Incident ID,Incident Date,Incident Month,Incident Year,State,FIPS_State,population,City Or County,Direction,Latitude,Longitude,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
1759439,2020-08-08T00:00:00Z,8,2020,Massachusetts,25,7029917,Brockton,"Brockton, Massachusetts, USA",,,124 Laureston St,0,5,0,0,0
1758774,2020-08-08T00:00:00Z,8,2020,New York,36,20201249,Albany,"Albany, New York, USA",,,First St and Quail St,1,3,0,0,0
1757380,2020-08-06T00:00:00Z,8,2020,California,06,39538223,Oakland,"Oakland, California, USA",,,4500 block of Fairfax Ave,1,3,0,0,1
1756248,2020-08-05T00:00:00Z,8,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,700 block of S Karlov Ave,0,4,0,0,0
1755566,2020-08-04T00:00:00Z,8,2020,Wisconsin,55,5893718,Madison,"Madison, Wisconsin, USA",,,333 S Rosa Rd,0,4,0,0,2
1755297,2020-08-04T00:00:00Z,8,2020,District of Columbia,11,,Washington,"Washington, District of Columbia, USA",38.8950368,-77.0365427,5400 block of Georgia Ave NW,0,4,0,0,0
1754613,2020-08-04T00:00:00Z,8,2020,California,06,39538223,Beverly Hills,"Beverly Hills, California, USA",,,13200 Mulholland Dr,1,4,0,0,0
1754640,2020-08-04T00:00:00Z,8,2020,Missouri,29,6154913,St. Louis,"Saint Louis, Missouri, USA",38.6280278,-90.1910154,5300 block of Bircher Blvd,1,3,0,0,0
1754672,2020-08-04T00:00:00Z,8,2020,Connecticut,09,3605944,Hartford,"Hartford, Connecticut, USA",,,818 Windsor St,1,5,0,0,0
1754363,2020-08-03T00:00:00Z,8,2020,New York,36,20201249,The Bronx,"Bronx, New York, USA",,,450 St Ann's Ave,0,4,0,0,0
1753320,2020-08-02T00:00:00Z,8,2020,Pennsylvania,42,13002700,Philadelphia,"Philadelphia, Pennsylvania, USA",39.9527237,-75.1635262,3100 block of Weymouth St,0,4,0,0,0
1753561,2020-08-02T00:00:00Z,8,2020,New Jersey,34,9288994,Newark,"Newark, New Jersey, USA",,,200 block of 6th Ave,0,5,0,0,0
1752100,2020-08-01T00:00:00Z,8,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,100 block of N Laporte Ave,1,4,0,0,2
1753235,2020-08-01T00:00:00Z,8,2020,Texas,48,29145505,Point Blank,"Pointblank, Texas, USA",,,4411 Counts Rd,2,3,0,0,0
1751949,2020-08-01T00:00:00Z,8,2020,Colorado,08,5773714,Denver,"Denver, Colorado, USA",,,3000 block of W Virginia Ave,1,4,0,0,0
1752790,2020-08-01T00:00:00Z,8,2020,Alabama,01,5024279,Montgomery,"Montgomery, Alabama, USA",,,1100 block of Eastern Blvd,0,4,0,0,0
1752019,2020-07-31T00:00:00Z,7,2020,Pennsylvania,42,13002700,Philadelphia,"Philadelphia, Pennsylvania, USA",39.9527237,-75.1635262,2500 block of Ingersoll St,1,3,0,0,0
1750611,2020-07-30T00:00:00Z,7,2020,Florida,12,21538187,Tampa,"Tampa, Florida, USA",27.9477595,-82.458444,I-275 and N Westshore Blvd,0,5,0,0,1
1750548,2020-07-30T00:00:00Z,7,2020,Florida,12,21538187,Miami Gardens,"Miami Gardens, Florida, USA",,,16701 NW 42 Ave,0,5,0,0,0
1750250,2020-07-29T00:00:00Z,7,2020,Michigan,26,10077331,Detroit,"Detroit, Michigan, USA",42.3315509,-83.0466403,5200 block of Canton St,0,4,0,0,0
1749873,2020-07-29T00:00:00Z,7,2020,Ohio,39,11799448,Elyria,"Elyria, Ohio, USA",,,537 Willow Park Rd,4,0,1,0,0
1749746,2020-07-29T00:00:00Z,7,2020,Missouri,29,6154913,St. Louis,"Saint Louis, Missouri, USA",38.6280278,-90.1910154,5500 block of Floy Ave,3,2,0,0,1
1749281,2020-07-28T00:00:00Z,7,2020,Delaware,10,989948,Wilmington,"Wilmington, Delaware, USA",,,1100 block of Beech St,2,2,0,0,0
1749535,2020-07-28T00:00:00Z,7,2020,Wisconsin,55,5893718,Milwaukee,"Milwaukee, Wisconsin, USA",43.0386475,-87.9090751,2600 block of W Atkinson Ave,0,4,0,0,0
1748134,2020-07-27T00:00:00Z,7,2020,Washington,53,7705281,Federal Way,"Federal Way, Washington, USA",,,2410 S 312th St,1,3,0,0,1
1747700,2020-07-27T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,705 E 92nd Pl,1,4,0,0,0
1746658,2020-07-26T00:00:00Z,7,2020,Texas,48,29145505,Mount Enterprise,"Mount Enterprise, Texas, USA",,,1039 FM 1798,0,4,0,0,1
1746441,2020-07-26T00:00:00Z,7,2020,Michigan,26,10077331,Flint,"Flint, Michigan, USA",,,4462 Corunna Rd,1,3,0,0,2
1746282,2020-07-26T00:00:00Z,7,2020,Kentucky,21,4505836,Louisville,"Louisville, Kentucky, USA",,,I-64,1,3,0,0,0
1746417,2020-07-26T00:00:00Z,7,2020,Colorado,08,5773714,Commerce City,"Commerce City, Colorado, USA",,,6300 block of Ivanhoe St,1,3,0,0,0
1748023,2020-07-26T00:00:00Z,7,2020,Arkansas,05,3011524,Magnolia,"Magnolia, Arkansas, USA",,,1000 block of W Monroe St,0,4,0,0,0
1746582,2020-07-25T00:00:00Z,7,2020,Michigan,26,10077331,Flint,"Flint, Michigan, USA",,,4813 Clio Rd,0,6,0,0,1
1745903,2020-07-25T00:00:00Z,7,2020,North Carolina,37,10439388,Raleigh,"Raleigh, North Carolina, USA",35.7803977,-78.6390989,503 Bragg St,0,4,0,0,1
1746160,2020-07-25T00:00:00Z,7,2020,Florida,12,21538187,Miami,"Miami, Florida, USA",,,2900 block of Northwest 51st St,1,3,0,0,2
1746430,2020-07-25T00:00:00Z,7,2020,Colorado,08,5773714,Denver,"Denver, Colorado, USA",,,East 33rd Ave and Hudson St,2,3,0,0,0
1746674,2020-07-25T00:00:00Z,7,2020,Texas,48,29145505,Dallas,"Dallas, Texas, USA",,,525 S Riverfront Blvd,0,4,0,0,0
1745737,2020-07-25T00:00:00Z,7,2020,California,06,39538223,Manteca,"Manteca, California, USA",,,4447 Woodward Ave,0,7,0,0,0
1744407,2020-07-24T00:00:00Z,7,2020,Georgia,13,10711908,Atlanta,"Atlanta, Georgia, USA",33.7489924,-84.3902644,Sunset Ave NW and Lester St NW,2,2,0,0,1
1743168,2020-07-23T00:00:00Z,7,2020,Virginia,51,8631393,Fairfield,"Fairfield, Virginia, USA",,,3700 block of Meadowbridge Rd,1,3,0,0,0
1743488,2020-07-23T00:00:00Z,7,2020,Virginia,51,8631393,Petersburg,"Petersburg, Virginia, USA",,,Wesley St,0,4,0,0,0
1744332,2020-07-23T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,120th St and Prairie Ave,2,4,0,0,0
1743108,2020-07-22T00:00:00Z,7,2020,Michigan,26,10077331,Warren,"Warren, Michigan, USA",,,28200 block of Lawson St,0,4,0,0,0
1741838,2020-07-21T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,1018 W 79th St,0,15,0,0,0
1740533,2020-07-20T00:00:00Z,7,2020,Virginia,51,8631393,Richmond,"Richmond, Virginia, USA",,,6850 Forest Hill Ave,1,4,0,0,0
1740615,2020-07-20T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,S Lawndale Ave and W Douglas Blvd,0,5,0,0,0
1739920,2020-07-19T00:00:00Z,7,2020,Michigan,26,10077331,Detroit,"Detroit, Michigan, USA",42.3315509,-83.0466403,McKinney St and Meuse St,1,3,0,0,0
1739571,2020-07-19T00:00:00Z,7,2020,Nebraska,31,1961504,Omaha,"Omaha, Nebraska, USA",,,28th St and T Ave,0,8,0,0,0
1740013,2020-07-19T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,11300 block of South Carpenter St,2,3,0,0,0
1739434,2020-07-19T00:00:00Z,7,2020,Illinois,17,12812508,Peoria,"Peoria, Illinois, USA",,,NE Water St and Hamilton Blvd,0,13,0,0,0
1739658,2020-07-19T00:00:00Z,7,2020,District of Columbia,11,,Washington,"Washington, District of Columbia, USA",38.8950368,-77.0365427,3600 block of 14th St NW,1,8,0,0,0
1739917,2020-07-19T00:00:00Z,7,2020,Michigan,26,10077331,Detroit,"Detroit, Michigan, USA",42.3315509,-83.0466403,9122 Dexter Ave,4,0,0,0,1
1738635,2020-07-18T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,1600 block of S Keeler Ave,1,4,0,0,0
1739097,2020-07-17T00:00:00Z,7,2020,Ohio,39,11799448,Columbus,"Columbus, Ohio, USA",,,E 6th Ave and Summit St,0,4,0,0,0
1739413,2020-07-17T00:00:00Z,7,2020,Florida,12,21538187,Madison,"Madison, Florida, USA",,,SW Louisiana Terrace,0,4,0,0,1
1736508,2020-07-16T00:00:00Z,7,2020,Tennessee,47,6910840,Nashville,"Nashville, Tennessee, USA",36.1622767,-86.7742984,S 7th St and Sylvan St,0,5,0,0,0
1736383,2020-07-15T00:00:00Z,7,2020,Louisiana,22,4657757,Shreveport,"Shreveport, Louisiana, USA",32.5135356,-93.7477839,6725 Buncombe Rd,1,3,0,0,0
1735326,2020-07-15T00:00:00Z,7,2020,New York,36,20201249,Brooklyn,"Brooklyn, New York, USA",40.6526006,-73.9497211,President St and Franklin Ave,1,5,0,0,0
1735573,2020-07-14T00:00:00Z,7,2020,Missouri,29,6154913,Saint Joseph,"Saint Joseph, Missouri, USA",,,S 18th St and Charles St,0,5,0,0,0
1735470,2020-07-14T00:00:00Z,7,2020,North Carolina,37,10439388,Durham,"Durham, North Carolina, USA",,,200 Block of S Benjamine St,0,8,0,0,0
1733702,2020-07-13T00:00:00Z,7,2020,New York,36,20201249,Brooklyn,"Brooklyn, New York, USA",40.6526006,-73.9497211,Remsen Ave,0,6,0,0,0
1734064,2020-07-13T00:00:00Z,7,2020,Kentucky,21,4505836,Louisville,"Louisville, Kentucky, USA",,,1200 block of W Hill St,1,3,0,0,0
1734058,2020-07-13T00:00:00Z,7,2020,Washington,53,7705281,Kent,"Kent, Washington, USA",,,23201 Pacific Hwy South,0,6,0,0,2
1732993,2020-07-12T00:00:00Z,7,2020,New York,36,20201249,Brooklyn,"Brooklyn, New York, USA",40.6526006,-73.9497211,Madison St and Marcus Garvey Blvd,1,3,0,0,2
1732485,2020-07-12T00:00:00Z,7,2020,Louisiana,22,4657757,Baton Rouge,"Baton Rouge, Louisiana, USA",,,4718 Plank Rd,1,7,0,0,0
1732688,2020-07-12T00:00:00Z,7,2020,Michigan,26,10077331,Lansing,"Lansing, Michigan, USA",,,3029 BeauJardin Dr,0,5,0,0,0
1732365,2020-07-12T00:00:00Z,7,2020,Florida,12,21538187,Fort Lauderdale,"Fort Lauderdale, Florida, USA",,,3000 block of NW 12th Ct,2,2,0,0,0
1733188,2020-07-12T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,700 block of W 66th Pl,1,3,0,0,0
1732229,2020-07-12T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,1100 block of N Lawndale Ave,1,4,0,0,0
1732532,2020-07-12T00:00:00Z,7,2020,Mississippi,28,2961279,Columbia,"Como, Mississippi, USA",,,2965 Hunter Chapel Road,2,4,0,0,2
1731349,2020-07-11T00:00:00Z,7,2020,New York,36,20201249,Rochester,"Rochester, New York, USA",43.157285,-77.615214,485 N Clinton Ave,0,6,0,0,0
1732321,2020-07-11T00:00:00Z,7,2020,Delaware,10,989948,Wilmington,"Wilmington, Delaware, USA",,,600 block of N Pine St,0,5,0,0,0
1727743,2020-07-07T00:00:00Z,7,2020,Virginia,51,8631393,Alexandria,"Alexandria, Virginia, USA",,,7900 block of Janna Lee Ave,0,5,0,0,0
1728683,2020-07-07T00:00:00Z,7,2020,New Jersey,34,9288994,Paterson,"Paterson, New Jersey, USA",40.9167654,-74.171811,Harrison St and Carroll St,4,3,0,0,0
1727567,2020-07-06T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,1305 W 76th St,0,6,0,0,0
1725108,2020-07-05T00:00:00Z,7,2020,South Carolina,45,5118425,Greenville,"Greenville, South Carolina, USA",,,1701 White Horse Rd,2,8,0,0,1
1725883,2020-07-05T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,3700 block of W Jackson Blvd,0,4,0,0,0
1725802,2020-07-05T00:00:00Z,7,2020,Iowa,19,3190369,Davenport,"Davenport, Iowa, USA",,,1000 block of W 3rd St,1,3,0,0,0
1725167,2020-07-05T00:00:00Z,7,2020,New York,36,20201249,Manhattan,"New York (Manhattan), New York, USA",,,549 Academy St,0,5,0,0,0
1726770,2020-07-05T00:00:00Z,7,2020,Arkansas,05,3011524,Helena,"Helena, Arkansas, USA",,,1317 Perry St,1,3,0,0,0
1725690,2020-07-05T00:00:00Z,7,2020,Georgia,13,10711908,Atlanta,"Atlanta, Georgia, USA",33.7489924,-84.3902644,200 block of Auburn Ave,2,13,0,0,1
1725946,2020-07-05T00:00:00Z,7,2020,Missouri,29,6154913,Columbia,"Columbia, Missouri, USA",,,Volunteer Dr and Grace Ln,2,3,0,0,1
1725379,2020-07-05T00:00:00Z,7,2020,Wisconsin,55,5893718,Milwaukee,"Milwaukee, Wisconsin, USA",43.0386475,-87.9090751,5800 block of W Hope Ave,0,4,0,0,0
1726446,2020-07-05T00:00:00Z,7,2020,Texas,48,29145505,Houston,"Houston, Texas, USA",,,Service Rd and Holcombe Blvd,0,4,0,0,0
1725327,2020-07-05T00:00:00Z,7,2020,Maryland,24,6177224,Cambridge,"Cambridge, Maryland, USA",,,700 block of Weaver Ave,0,4,0,0,0
1725145,2020-07-05T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,1500 block of S Millard Ave,1,5,0,0,0
1725635,2020-07-05T00:00:00Z,7,2020,Pennsylvania,42,13002700,Ephrata,"Ephrata, Pennsylvania, USA",,,6 Blackberry Ln,0,4,0,0,1
1726034,2020-07-05T00:00:00Z,7,2020,Illinois,17,12812508,Freeport,"Freeport, Illinois, USA",,,900 block of S Carroll Ave,1,5,0,0,0
1727515,2020-07-05T00:00:00Z,7,2020,Mississippi,28,2961279,Greenville,"Greenville, Mississippi, USA",,,Union St,0,4,0,0,0
1725571,2020-07-05T00:00:00Z,7,2020,Michigan,26,10077331,Detroit,"Detroit, Michigan, USA",42.3315509,-83.0466403,San Juan Dr and W McNichols Rd,2,4,0,0,0
1725025,2020-07-04T00:00:00Z,7,2020,Maryland,24,6177224,Temple Hills (Marlow Heights),"Temple Hills (Marlow Heights), Maryland, USA",,,4600 Dallas Pl,1,3,0,0,0
1725670,2020-07-04T00:00:00Z,7,2020,Georgia,13,10711908,Atlanta,"Atlanta, Georgia, USA",33.7489924,-84.3902644,1600 block of Lakewood Ave,0,5,0,0,0
1724231,2020-07-04T00:00:00Z,7,2020,Michigan,26,10077331,Detroit,"Detroit, Michigan, USA",42.3315509,-83.0466403,8340 Homer St,2,3,0,0,0
1725735,2020-07-04T00:00:00Z,7,2020,South Carolina,45,5118425,Barnwell,"Barnwell, South Carolina, USA",,,,0,5,0,0,0
1725098,2020-07-04T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,8300 block of S Kingston Ave,1,3,0,0,0
1725081,2020-07-04T00:00:00Z,7,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,6100 block of S Carpenter St,4,4,0,0,0
1725407,2020-07-04T00:00:00Z,7,2020,Massachusetts,25,7029917,Lynn,"Lynn, Massachusetts, USA",42.466763,-70.9494939,134 Fayette St,1,4,0,0,3
1724219,2020-07-04T00:00:00Z,7,2020,Mississippi,28,2961279,Jackson,"Jackson, Mississippi, USA",,,6340 Ridgewood Ct Dr,1,3,0,0,1
1724887,2020-07-04T00:00:00Z,7,2020,Louisiana,22,4657757,Baton Rouge,"Baton Rouge, Louisiana, USA",,,11300 block of Greenwell Springs Rd,0,4,0,0,1
1724273,2020-07-03T00:00:00Z,7,2020,Maryland,24,6177224,Baltimore,"Baltimore, Maryland, USA",39.2908816,-76.610759,700 block of S Woodington Rd,0,4,0,0,0
1723897,2020-07-03T00:00:00Z,7,2020,Alabama,01,5024279,Birmingham (Hoover),"Birmingham (Hoover), Alabama, USA",,,2000 Riverchase Galleria,1,3,0,0,3
1723184,2020-07-02T00:00:00Z,7,2020,California,06,39538223,Delano,"Delano, California, USA",,,2100 block of Oleander St,2,3,0,0,0
1723352,2020-07-02T00:00:00Z,7,2020,Massachusetts,25,7029917,Somerville,"Somerville, Massachusetts, USA",,,5 River Rd,0,4,0,0,3
1722839,2020-07-02T00:00:00Z,7,2020,New Jersey,34,9288994,Paterson,"Paterson, New Jersey, USA",40.9167654,-74.171811,N Main St and Jefferson St,1,4,0,0,0
1722142,2020-07-01T00:00:00Z,7,2020,California,06,39538223,Oakland,"Oakland, California, USA",,,MacArthur Fwy and 106th Ave,0,4,0,0,0
1729506,2020-07-01T00:00:00Z,7,2020,Louisiana,22,4657757,Lake Charles,"Lake Charles, Louisiana, USA",,,1600 block of Moss St,0,4,0,0,1
1721964,2020-06-30T00:00:00Z,6,2020,Iowa,19,3190369,Davenport,"Davenport, Iowa, USA",,,1400 block of Pershing Ave,0,5,0,0,0
1720781,2020-06-30T00:00:00Z,6,2020,Georgia,13,10711908,Atlanta,"Atlanta, Georgia, USA",33.7489924,-84.3902644,Parkway Dr,1,4,0,0,0
1721669,2020-06-30T00:00:00Z,6,2020,Massachusetts,25,7029917,Boston,"Boston, Massachusetts, USA",42.3554334,-71.060511,14 Circuit St,1,3,0,0,0
1720761,2020-06-30T00:00:00Z,6,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,350 W Chicago Ave,0,4,0,0,0
1721572,2020-06-30T00:00:00Z,6,2020,Ohio,39,11799448,Dayton,"Dayton, Ohio, USA",,,3500 block of Stanford Pl,0,4,0,0,0
1722317,2020-06-30T00:00:00Z,6,2020,Arkansas,05,3011524,Greenbrier,"Greenbrier, Arkansas, USA",,,123 Laramie Rd,0,4,0,0,1
1720834,2020-06-29T00:00:00Z,6,2020,California,06,39538223,Sylmar,"Sylmar, California, USA",,,Osborne St and Foothill Blvd,0,4,0,0,0
1720655,2020-06-29T00:00:00Z,6,2020,South Dakota,46,886667,Sioux Falls,"Sioux Falls, South Dakota, USA",,,902 N Prairie Ave,1,3,0,0,1
1719693,2020-06-28T00:00:00Z,6,2020,Pennsylvania,42,13002700,Philadelphia,"Philadelphia, Pennsylvania, USA",39.9527237,-75.1635262,1900 block of E Somerset St,2,2,0,0,0
1719668,2020-06-28T00:00:00Z,6,2020,Alabama,01,5024279,Akron,"Akron, Alabama, USA",,,Co Rd 21,0,7,0,0,1
1718966,2020-06-27T00:00:00Z,6,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,3100 block of S Rhodes Ave,2,2,0,0,0
1718847,2020-06-27T00:00:00Z,6,2020,California,06,39538223,Red Bluff,"Red Bluff, California, USA",,,10815 State Hwy 99W,2,4,1,0,0
1718463,2020-06-27T00:00:00Z,6,2020,Illinois,17,12812508,Peoria,"Peoria, Illinois, USA",,,1400 block of SW Jefferson St,0,4,0,0,0
1718238,2020-06-27T00:00:00Z,6,2020,New York,36,20201249,Brooklyn,"Brooklyn, New York, USA",40.6526006,-73.9497211,Rockaway Pkwy and Ave B,0,4,0,0,0
1719645,2020-06-27T00:00:00Z,6,2020,Arkansas,05,3011524,Blytheville,"Blytheville, Arkansas, USA",,,600 block of Parkway Dr,3,1,0,0,1
1717828,2020-06-26T00:00:00Z,6,2020,Colorado,08,5773714,Aurora,"Aurora, Colorado, USA",,,698 Peoria St,0,5,0,0,0
1718292,2020-06-26T00:00:00Z,6,2020,California,06,39538223,Fresno,"Fresno, California, USA",,,Pico Ave,0,4,0,0,0
1717173,2020-06-26T00:00:00Z,6,2020,Arizona,04,7151502,Phoenix,"Phoenix, Arizona, USA",,,5035 W McDowell Rd,0,4,0,0,0
1717543,2020-06-25T00:00:00Z,6,2020,Pennsylvania,42,13002700,Philadelphia,"Philadelphia, Pennsylvania, USA",39.9527237,-75.1635262,Emerald St and E Atlantic St,0,4,0,0,0
1716944,2020-06-25T00:00:00Z,6,2020,Connecticut,09,3605944,Bridgeport,"Bridgeport, Connecticut, USA",41.1792695,-73.1887863,527 Huntington Rd,1,3,0,0,0
1715616,2020-06-24T00:00:00Z,6,2020,Tennessee,47,6910840,Jackson,"Jackson, Tennessee, USA",36.362299,-85.6654772,Melwood St,0,4,0,0,1
1714504,2020-06-23T00:00:00Z,6,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,9100 block of South Ellis Ave,0,4,0,0,0
1715231,2020-06-23T00:00:00Z,6,2020,Florida,12,21538187,Lake Worth,"Lake Worth, Florida, USA",,,Lantana Rd and Edgecliff Ave,0,5,0,0,0
1712342,2020-06-22T00:00:00Z,6,2020,North Carolina,37,10439388,Charlotte,"Charlotte, North Carolina, USA",,,1800 block of Beatties Ford Rd,4,5,0,0,0
1713075,2020-06-22T00:00:00Z,6,2020,California,06,39538223,San Francisco,"San Francisco, California, USA",37.7792588,-122.4193286,200 block of Leavenworth St,0,5,0,0,1
1713790,2020-06-22T00:00:00Z,6,2020,New York,36,20201249,Brooklyn,"Brooklyn, New York, USA",40.6526006,-73.9497211,Sterling St and Brooklyn Ave,0,5,0,0,0
1712876,2020-06-22T00:00:00Z,6,2020,Minnesota,27,5706494,Minneapolis,"Minneapolis, Minnesota, USA",44.9772995,-93.2654692,N Morgan Ave and N 16th Ave,0,4,0,0,0
1712898,2020-06-22T00:00:00Z,6,2020,Minnesota,27,5706494,Minneapolis,"Minneapolis, Minnesota, USA",44.9772995,-93.2654692,627 W Broadway,0,4,0,0,0
1712408,2020-06-22T00:00:00Z,6,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,200 S Central Park Blvd,0,5,0,0,0
1712386,2020-06-22T00:00:00Z,6,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,5200 block of S Lowe Ave,0,4,0,0,0
1713668,2020-06-22T00:00:00Z,6,2020,Ohio,39,11799448,Columbus,"Columbus, Ohio, USA",,,1910 Fountainview Ct,1,4,0,0,0
1711747,2020-06-21T00:00:00Z,6,2020,New York,36,20201249,Buffalo,"Buffalo, New York, USA",42.8867166,-78.8783922,W Ferry St and Niagara St,0,4,0,0,0
1711626,2020-06-21T00:00:00Z,6,2020,Texas,48,29145505,Austin,"Austin, Texas, USA",,,500 block of E 7th St,0,5,0,0,0
1711410,2020-06-21T00:00:00Z,6,2020,Minnesota,27,5706494,Minneapolis,"Minneapolis, Minnesota, USA",44.9772995,-93.2654692,2939 Hennepin Ave S,0,11,0,0,0
1711690,2020-06-21T00:00:00Z,6,2020,Alabama,01,5024279,Auburn,"Auburn, Alabama, USA",,,600 block of Railroad Ave,0,4,0,0,0
1713493,2020-06-21T00:00:00Z,6,2020,Texas,48,29145505,Corpus Christi,"Corpus Christi, Texas, USA",,,5802 Everhart Rd,1,3,0,0,1
1711605,2020-06-21T00:00:00Z,6,2020,Wisconsin,55,5893718,Milwaukee,"Milwaukee, Wisconsin, USA",43.0386475,-87.9090751,North 28th St and West Ruby Ave,0,5,0,0,0
1711487,2020-06-21T00:00:00Z,6,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,2600 block of W Potomac Ave,1,3,0,0,0
1710537,2020-06-20T00:00:00Z,6,2020,New York,36,20201249,The Bronx,"Bronx, New York, USA",,,Mount Eden Pkwy and Monroe Ave,0,4,0,0,0
1711285,2020-06-20T00:00:00Z,6,2020,New York,36,20201249,Syracuse,"Syracuse, New York, USA",,,Marcellus St and Wyoming St,1,8,0,0,9
1711876,2020-06-20T00:00:00Z,6,2020,Michigan,26,10077331,Detroit,"Detroit, Michigan, USA",42.3315509,-83.0466403,Appoline St and Puritan Ave,0,4,0,0,0
1711272,2020-06-20T00:00:00Z,6,2020,Michigan,26,10077331,Saginaw,"Saginaw, Michigan, USA",,,Livingston Dr and Tausend St,1,3,0,0,0
1710849,2020-06-20T00:00:00Z,6,2020,Wisconsin,55,5893718,Janesville,"Janesville, Wisconsin, USA",,,6530 S US-51,0,5,0,0,2
1710920,2020-06-20T00:00:00Z,6,2020,North Carolina,37,10439388,Pinetops,"Pinetops, North Carolina, USA",,,715 E Lashley St,2,2,0,0,0
1710680,2020-06-20T00:00:00Z,6,2020,New Jersey,34,9288994,Jersey City,"Jersey City, New Jersey, USA",,,Union St and Ocean Ave,1,4,0,0,3
1711397,2020-06-20T00:00:00Z,6,2020,Kansas,20,2937880,Wichita,"Wichita, Kansas, USA",,,3741 N Rock Rd,0,5,0,0,0
1711134,2020-06-20T00:00:00Z,6,2020,New York,36,20201249,The Bronx,"Bronx, New York, USA",,,Mapes Ave,0,4,0,0,0
1708889,2020-06-18T00:00:00Z,6,2020,New York,36,20201249,Albany,"Albany, New York, USA",,,8 Albany St,0,7,0,0,0
1708432,2020-06-17T00:00:00Z,6,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,1323 W 76th St,0,4,0,0,0
1706994,2020-06-16T00:00:00Z,6,2020,Iowa,19,3190369,Fort Dodge,"Fort Dodge, Iowa, USA",,,900 block of 10th Ave SW,2,2,0,0,4
1706710,2020-06-15T00:00:00Z,6,2020,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,W Diversey Ave,0,4,0,0,0
1704879,2020-06-14T00:00:00Z,6,2020,Minnesota,27,5706494,Minneapolis,"Minneapolis, Minnesota, USA",44.9772995,-93.2654692,328 W Broadway Ave,1,6,0,0,2
1704862,2020-06-14T00:00:00Z,6,2020,Kentucky,21,4505836,Louisville,"Louisville, Kentucky, USA",,,531 Franklin St,1,4,0,0,0
1704873,2020-06-14T00:00:00Z,6,2020,Louisiana,22,4657757,LaFayette,"Lafayette, Louisiana, USA",30.2262187,-92.0178202,400 block of Jefferson St,0,5,0,0,1
1705050,2020-06-14T00:00:00Z,6,2020,Louisiana,22,4657757,Lake Charles,"Lake Charles, Louisiana, USA",,,3945 US-90,0,4,0,0,1
1705346,2020-06-14T00:00:00Z,6,2020,Louisiana,22,4657757,New Orleans,"New Orleans, Louisiana, USA",29.9759983,-90.0782127,600 block of S Lopez St,2,2,0,0,0
1705355,2020-06-13T00:00:00Z,6,2020,Arkansas,05,3011524,Rison,"Rison, Arkansas, USA",,,Carver St and Center St,0,4,0,0,2
1705440,2020-06-13T00:00:00Z,6,2020,California,06,39538223,Hesperia,"Hesperia, California, USA",,,8100 block of Julie Ct,0,5,0,0,0
1704116,2020-06-13T00:00:00Z,6,2020,Missouri,29,6154913,St. Louis,"Saint Louis, Missouri, USA",38.6280278,-90.1910154,3103 N Grand Blvd,2,4,0,0,1
1704176,2020-06-13T00:00:00Z,6,2020,Maryland,24,6177224,Baltimore,"Baltimore, Maryland, USA",39.2908816,-76.610759,700 block of S Broadway St,0,5,0,0,1
