"Incident ID","Incident Date",State,"City Or County",Address,"Business/Location Name","Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2570313,"April 12, 2023","North Carolina","Winston Salem (Winston-salem)","5705 Shattalon Dr","North Forsyth High School",0,0,0,0,1,N/A
2570980,"April 12, 2023",Iowa,Waterloo,"1350 Katoski Dr","Central Middle School",0,0,0,0,1,N/A
2570413,"April 11, 2023",Illinois,Antioch,"1133 Main St","Antioch Community High School",0,0,0,0,1,N/A
2570356,"April 11, 2023",Maryland,Baltimore,"6401 Pioneer Dr","Reginald F. Lewis High School",0,0,0,0,1,N/A
2569573,"April 11, 2023",Indiana,"East Chicago","3916 Pulaski St","Lighthouse Charter School",0,0,0,0,1,N/A
2569514,"April 11, 2023",Florida,Tallahassee,"3013 Jim Lee Rd","Rickards High School",0,0,0,0,1,N/A
2571098,"April 11, 2023",Pennsylvania,Pittsburgh,"914 Penn Ave","Urban Pathways Charter School",0,0,0,0,1,N/A
2571093,"April 11, 2023",Georgia,Tyrone,"360 Jenkins Rd","Sandy Creek High School",0,0,0,0,1,N/A
2569905,"April 11, 2023",Indiana,"South Bend","1902 Fellows St","Riley High School",0,0,0,0,1,N/A
2572559,"April 11, 2023",Washington,Vancouver,"10119 NE 14th St","Marrion Elementary School",0,0,0,0,1,N/A
2571085,"April 10, 2023",Texas,Texarkana,"2100 College Dr","Texas Middle School",0,0,0,0,0,N/A
2569627,"April 10, 2023",Missouri,Springfield,"415 S Golden Ave","Westport K-8 School",0,0,0,0,1,N/A
2569350,"April 10, 2023",Alaska,Anchorage,"1405 E St","Central Middle School",0,0,0,0,1,N/A
2568388,"April 10, 2023",Kentucky,Louisville,"727 W Chestnut St","Jefferson Community and Technical College",1,1,0,0,1,N/A
2568884,"April 7, 2023",Nebraska,Hildreth,"613 Nelson St","Wilcox-Hildreth Middle School",0,0,0,0,1,N/A
2569179,"April 7, 2023",Arizona,Laveen,"8225 S 59th Ave","Betty H Fairfax High School",0,0,0,0,1,N/A
2571080,"April 7, 2023","North Carolina",Greenville,N/A,"South Central High School",0,1,0,0,1,N/A
2565924,"April 6, 2023","North Carolina","Elizabeth City","1059 Hwy 17 S","ECPPS Bus Garage",0,0,0,0,1,N/A
2565916,"April 6, 2023","North Carolina",Winterville,"570 Forlines Rd","South Central High School",0,1,0,0,1,N/A
2566273,"April 6, 2023",Florida,"West Palm Beach","3505 Shiloh Dr","Palm Beach Lakes Community High School",0,0,0,0,1,N/A
2565867,"April 6, 2023",Illinois,Chicago,"E 31st St and S Wabash Ave","Illinois Institute of Technology",0,2,0,0,0,N/A
2565141,"April 5, 2023","South Carolina",Summerville,"1101 Boone Hill Rd","Summerville High School",0,0,0,0,2,N/A
2565084,"April 5, 2023","North Carolina",Durham,"4800 Old Chapel Hill Rd","Sherwood Githens Middle School",0,0,0,0,0,N/A
2566126,"April 5, 2023",Maryland,Hagerstown,"18201 Rockland Dr","Rockland Woods Elementary School",0,0,0,0,0,N/A
2929911,"April 4, 2023","North Carolina","Winston Salem (Winston-salem)","601 S Martin Luther King Jr Dr","Winston-Salem State University",0,0,0,0,2,N/A
2565154,"April 4, 2023",Alabama,Mobile,"6201 Swedetown Rd","Theodore High School",0,0,0,0,0,N/A
2564272,"April 4, 2023","South Carolina",Columbia,"7500 Brookfield Rd","Richland Northeast High School",0,0,0,0,1,N/A
2565130,"April 4, 2023","South Carolina",Summerville,"9800 Delemar Hwy","Ashley Ridge High School",0,0,0,0,1,N/A
2565028,"April 4, 2023",Arkansas,Arkadelphia,"401 High School Dr","Arkadelphia High School",0,0,0,0,0,N/A
2565024,"April 4, 2023",Illinois,"Highland Park","433 Vine Ave","Highland Park High School",0,0,0,0,1,N/A
2566008,"April 4, 2023",Texas,Houston,"8501 Howard Dr","Cesar Chavez High School",0,0,0,0,1,N/A
2564276,"April 4, 2023","South Carolina",Greenville,"302 Perry Rd","Cherrydale Elementary School",0,0,0,0,0,N/A
2564631,"April 4, 2023",Florida,"Daytona Beach","1200 W International Speedway Blvd","Daytona State College",0,1,0,0,0,N/A
2563490,"April 3, 2023",Ohio,Chesterland,"13401 Chillicothe Rd","West Geauga High School",0,0,0,0,1,N/A
2565375,"April 3, 2023",Massachusetts,Lowell,"125 Smith St","The Career Academy",0,0,0,0,1,N/A
2562782,"April 2, 2023","North Carolina","Chapel Hill","1506 Mason Farm Rd",N/A,0,1,0,0,1,N/A
2561676,"March 31, 2023",Virginia,Manassas,"8820 Rixlew Ln","Unity Reed High School",0,0,0,0,1,N/A
2564249,"March 31, 2023","North Carolina",Concord,"505 State Hwy 49 S","Central Cabarrus High School",0,0,0,0,0,N/A
2561477,"March 31, 2023",Texas,Lumberton,N/A,N/A,0,0,0,0,0,N/A
2562192,"March 31, 2023","South Carolina",Lexington,"205 Wise Ferry Rd","Lake Murray Elementary School",0,0,0,0,0,N/A
2563207,"March 31, 2023",Florida,Tallahassee,"3838 Trojan Trail","Lincoln High School",0,0,0,0,1,N/A
2563964,"March 31, 2023","North Carolina",Orrum,"1684 S Creek Rd","Orrum Middle School",0,0,0,0,0,N/A
2561014,"March 30, 2023",Texas,Spring,"4800 Riley Fuzzel Rd","Grand Oaks High School",0,0,0,0,1,N/A
2559834,"March 30, 2023","North Carolina","Winston Salem (Winston-salem)","2100 Silas Creek Pkwy","Forsyth Tech",0,0,0,1,0,N/A
2561378,"March 30, 2023",Florida,Tallahassee,"2649 US-90","Madison County High School",0,0,0,0,1,N/A
2563308,"March 30, 2023",Georgia,"Augusta (Martinez)","115 Davis Rd","Georgia Military College",0,0,0,0,0,N/A
2562147,"March 30, 2023",Florida,"Daytona Beach","1031 Mason Ave","Richard Milburn Academy",0,0,0,0,1,N/A
2559786,"March 30, 2023",Indiana,Hammond,N/A,N/A,0,0,0,0,0,N/A
2561159,"March 30, 2023",Arizona,Tucson,"12000 W Emigh Rd","Marana High School",0,0,0,0,1,N/A
2561118,"March 30, 2023",Louisiana,Shreveport,"9000 Walker Rd","Southwood High School",0,0,0,0,1,N/A
2559740,"March 29, 2023",Arkansas,Dardanelle,"2306 Old Hwy 7 S","Dardanelle High School",0,0,0,0,1,N/A
2558951,"March 29, 2023",Virginia,"Virginia Beach","4960 Haygood Rd","Bayside High School",0,0,0,0,1,N/A
2558974,"March 29, 2023",Virginia,"Pilgrims Knob","14555 Desmond River Rd","Twin Valley High School",0,0,0,0,1,N/A
2561498,"March 29, 2023",Florida,"Orange Park","4035 Plantation Oaks Blvd","Oakleaf High School",0,0,0,0,2,N/A
2559854,"March 29, 2023",Georgia,Douglasville,"Ferncrest Pl",N/A,0,0,1,0,0,N/A
2558926,"March 29, 2023","South Carolina",Winnsboro,"255 Kelly Miller Rd","Kelly Miller Elementary School",0,0,0,0,0,N/A
2561355,"March 29, 2023",Oklahoma,Tulsa,"2010 E 48th St N","Monroe Demonstration Academy",0,0,0,0,1,N/A
2559405,"March 29, 2023",Ohio,Toledo,"2200 Arlington Ave","Bowsher High School",0,0,0,0,1,N/A
2557546,"March 28, 2023",Louisiana,Lafayette,"315 Rue du Belier","Acadiana High School",0,0,0,0,0,N/A
2561468,"March 28, 2023",Maryland,Baltimore,"2201 Presstman St","Carver Vocational School",0,0,0,0,1,N/A
2558461,"March 28, 2023",Georgia,Harlem,"360 W Trippe St","North Harlem Elementary School",0,0,0,0,1,N/A
2558432,"March 28, 2023",Florida,"Haines City","2800 Hornet Dr","Haines City Senior High School",0,0,0,0,1,N/A
2558202,"March 28, 2023",Oklahoma,Tulsa,"2900 1/2 S 65th W Ave","Berryhill Public Schools",0,0,0,0,1,N/A
2558163,"March 28, 2023",Texas,"Fort Worth","3136 Bigham Blvd","William Monning Middle School",0,0,0,0,1,N/A
2557697,"March 27, 2023",Texas,"San Antonio","2400 Cottonwood Way","William J Brennan High School",0,0,0,0,1,N/A
2555459,"March 27, 2023",Tennessee,Nashville,"33 Burton Hills Blvd","The Covenant Presbyterian School",6,0,1,0,0,N/A
2556517,"March 27, 2023","South Carolina","Lake View","401 E Third Ave","Lake View High School",0,0,0,0,1,N/A
2555875,"March 27, 2023",Tennessee,Dyersburg,"125 US-51 BYP","Dyersburg High School",0,0,0,0,1,N/A
2558229,"March 27, 2023",Alabama,Mobile,"3900 Pleasant Valley Rd","Davidson High School",0,0,0,0,1,N/A
2560505,"March 27, 2023",Texas,"San Antonio","1002 Edwards","Luther Burbank High School",0,0,0,0,1,N/A
2563950,"March 26, 2023","North Carolina",Greensboro,"1601 E Market St","North Carolina Agricultural and Technical State University",0,0,0,0,1,N/A
2607030,"March 25, 2023",Illinois,Chicago,"3535 E 114th St","George Washington High School",0,0,0,0,1,N/A
2556529,"March 25, 2023","South Carolina",Orangeburg,"300 College Ave","South Carolina State University - Hugine Suites",0,0,0,0,0,N/A
2558154,"March 25, 2023",Tennessee,Knoxville,"1615 Laurel Ave","University of Tennessee, Laurel Hall",0,0,0,0,1,N/A
2556007,"March 24, 2023",California,"Santa Paula","404 N 6th St","Santa Paula High School",0,0,0,0,1,N/A
2554279,"March 24, 2023","North Carolina","Willow Spring","835 Dixon Rd","Dixon Road Elementary School",0,0,0,0,1,N/A
2553432,"March 24, 2023","West Virginia",Welch,"950 Mount View High School Rd","Mount View High School",0,0,0,0,2,N/A
2555815,"March 24, 2023",Indiana,Middlebury,"56691 Northridge Dr","Northridge Middle School",1,0,0,0,0,N/A
2553233,"March 24, 2023",Illinois,"South Holland","16800 Greenwood Ave","Greenwood Elementary School",0,0,0,0,0,N/A
2553705,"March 23, 2023",Texas,"San Antonio","3823 Fortuna","Roosevelt Elementary",0,0,0,0,1,N/A
2553744,"March 23, 2023",Minnesota,Minneapolis,"700 22nd Ave NE","Thomas Edison High School",0,0,0,0,0,N/A
2553005,"March 23, 2023",Texas,"San Antonio","8610 Ranch View","Nathan Kallison Elementary",0,0,0,0,1,N/A
2552952,"March 23, 2023",Tennessee,Chattanooga,"1300 Shallowford Rd","Dalewood Middle School",0,0,0,0,1,N/A
2552853,"March 23, 2023","North Carolina",Mebane,"4040 Mebane Rogers Rd","Eastern Alamance High School",0,0,0,0,1,N/A
2553387,"March 23, 2023","North Carolina",Charlotte,"9303 Martin Village Rd","UNC Charlotte - Lot 5",0,0,0,0,1,N/A
2553956,"March 23, 2023",Florida,Sanford,"2701 Ridgewood Ave","Seminole High School",0,0,0,0,1,N/A
2556336,"March 23, 2023","New Jersey",Rockaway,"50 Knoll Dr","Morris Knolls High School",0,0,0,0,2,N/A
2552884,"March 22, 2023","North Carolina",Clayton,"490 Guy Rd","Clayton Middle School",0,0,0,0,1,N/A
2551754,"March 22, 2023",Colorado,Denver,"1600 City Park Esplanade","Denver East High School",0,2,1,0,0,N/A
2552490,"March 22, 2023",Alabama,Anniston,"1301 Woodstock Ave","Anniston High School",0,1,0,0,0,N/A
2558151,"March 22, 2023",Alaska,Bethel,"1 Ron Edwards Memorial Dr","Bethel Regional High School",0,0,0,0,1,N/A
2551467,"March 21, 2023",Maryland,Baltimore,"1500 Harlem Ave","Bluford Drew Jemison STEM Academy",0,0,0,0,2,N/A
2551377,"March 21, 2023",Kentucky,Louisville,"7601 St Andrews Church Rd","Doss High School",0,0,0,0,1,N/A
2552168,"March 21, 2023",California,"Palm Desert","43500 Monterey Ave","College of the Desert",0,0,0,0,1,N/A
2552017,"March 21, 2023",Pennsylvania,Lancaster,"2000 Wabank Rd","Elizabeth R. Martin Elementary School",0,0,0,0,1,N/A
2558630,"March 21, 2023","North Dakota",Bismarck,"1000 E Century Ave","Bismarck Century High School",0,0,0,0,1,N/A
2552454,"March 21, 2023",Texas,Huffman,"24403 E Lake Houston Pkwy","Huffman Elementary School",0,0,0,0,1,N/A
2551555,"March 21, 2023",Texas,Dallas,"4001 Walnut Hill Ln","Thomas Jefferson High School",0,1,0,0,1,N/A
2549957,"March 20, 2023",Texas,Arlington,"1400 W Lamar Blvd","Lamar High School",1,0,0,0,1,N/A
2551197,"March 20, 2023",Virginia,"Virginia Beach","5100 Cleveland St","Renaissance Academy",0,0,0,0,1,N/A
2550366,"March 20, 2023",Georgia,Bogart,"1081 Rocky Branch Rd","North Oconee High School",0,0,0,0,0,N/A
2550103,"March 20, 2023",Florida,Davenport,"4525 County Rd 547","Davenport High School",0,0,0,0,0,N/A
2558941,"March 19, 2023","South Carolina",Conway,"100 Chanticleer Dr E","Coastal Carolina University",0,0,0,0,1,N/A
2549161,"March 17, 2023",Pennsylvania,Philadelphia,"1801 N Broad St","Temple University",0,0,0,0,0,N/A
2548326,"March 17, 2023",Minnesota,Duluth,"3301 Technology Dr","Edison North Star Academy",0,0,0,0,0,N/A
2548445,"March 17, 2023",Ohio,"New Concord","260 Stadium Dr","Muskingum University Mose Morehead Field",0,1,0,0,1,N/A
2548198,"March 17, 2023",Maryland,Towson,"404 Emerson Dr","Towson University - Millennium Hall",0,0,0,0,0,N/A
2550299,"March 17, 2023",Michigan,Pinckney,"2150 M-36","Navigator Upper Elementary School",0,0,0,0,0,N/A
2547499,"March 16, 2023",California,Woodland,"21 N West St","Woodland High School",0,0,0,0,1,N/A
2548310,"March 16, 2023",Wisconsin,Milwaukee,"2311 E Hartford Ave","UWM Golda Meir Library",0,0,0,0,1,N/A
2548200,"March 16, 2023",Florida,Miami,"1100 NW 71st St","Miami Northwestern Senior High School",0,0,0,0,1,N/A
2547939,"March 16, 2023",Florida,"Palm Beach Gardens","4245 Holly Dr","Palm Beach Gardens High School",0,0,0,0,1,N/A
2547884,"March 16, 2023","North Carolina",Monroe,"1 High School Dr","Monroe High School",0,0,0,0,1,N/A
2549312,"March 16, 2023",Alabama,Piedmont,"750 Tom Bible Memorial Hwy","Piedmont High School",0,0,0,0,1,N/A
2546792,"March 15, 2023",Virginia,Amherst,"139 Lancer Ln","Amherst County High School",0,0,0,0,1,N/A
2546688,"March 15, 2023",Georgia,Evans,"550 Blue Ridge Dr","Blue Ridge Elementary School",0,0,0,0,0,N/A
2546633,"March 15, 2023",Delaware,Georgetown,"26026 Patriots Way","Sussex Central High School",0,0,0,0,1,N/A
2547033,"March 15, 2023",California,"San Francisco","241 Oneida Ave","Denman Middle School",0,0,0,0,0,N/A
2547057,"March 15, 2023",Alabama,Springville,"237 Wilson St","Springville Elementary School",0,0,0,0,0,N/A
2546083,"March 14, 2023",Michigan,Holt,"5885 Holt Rd","Holt High School",0,0,0,0,1,N/A
2546168,"March 14, 2023",Virginia,Norfolk,"7101 Granby St","Granby High School",0,0,0,0,1,N/A
2545930,"March 14, 2023","North Carolina",Kernersville,"110 Brown Rd","Kernersville Middle School",0,0,0,0,0,N/A
2547097,"March 14, 2023",Louisiana,"New Orleans","Bundy Rd and Dwyer Rd",N/A,0,0,0,0,2,N/A
2545332,"March 13, 2023",Virginia,Richmond,"3400 Hopkins Rd","Boushall Middle School",0,0,0,0,1,N/A
2566202,"March 13, 2023",Massachusetts,Southbridge,"132 Torry Rd","Southbridge High School",0,0,0,0,2,N/A
2543996,"March 11, 2023",Maine,Waterville,"Pond Rd","Alfond Senior Apartments",0,0,0,0,1,N/A
2543339,"March 10, 2023",Florida,"Vero Beach","1707 16th St","Vero Beach High School",0,0,0,0,1,N/A
2543325,"March 10, 2023",Maine,Monroe,"36 W Main St","Monroe Elementary School",0,0,0,0,1,N/A
2542908,"March 9, 2023","New Mexico",Albuquerque,"2300 Arenal Rd SW","Rio Grande High School",0,0,0,0,0,N/A
2546566,"March 9, 2023",Wisconsin,Milwaukee,"5075 N Sherman Blvd","Barack Obama School of Career and Tech Ed",0,0,0,0,1,N/A
2542935,"March 9, 2023",Nevada,"Las Vegas","6500 E Sahara Ave","Las Vegas High School",0,0,0,0,1,N/A
2542901,"March 9, 2023",Alabama,Athens,"15641 E Limestone Rd","East Limestone High School",0,0,0,0,1,N/A
2543468,"March 8, 2023",Texas,Texarkana,"2100 College Dr","Texas Middle School",0,0,0,0,0,N/A
2542906,"March 8, 2023","New Mexico","Los Lunas","1776 Emilio Lopez Rd","Los Lunas High School",0,0,0,0,1,N/A
2968986,"March 8, 2023",Pennsylvania,Royersford,"350 S Lewis Rd","Spring-Ford Area High School",0,0,0,0,2,N/A
2542547,"March 8, 2023",Arizona,Chandler,"3180 S Gilbert Rd","Legacy Traditional School",0,0,0,0,0,N/A
2542545,"March 8, 2023",Georgia,Fairburn,"7155 Hall Rd","Renaissance Middle School",0,0,0,0,0,N/A
2541499,"March 7, 2023",Illinois,Rockford,"5110 Auburn St","Auburn High School",0,0,0,0,1,N/A
2542864,"March 7, 2023",Maryland,"Glen Burnie",N/A,N/A,0,0,0,0,1,N/A
2542086,"March 7, 2023",Indiana,Indianapolis,"4900 Julian Ave","Old TC Howe High School",1,0,0,0,0,N/A
2542499,"March 7, 2023",Indiana,"Indianapolis (Lawrence)","8502 E 82nd St","Mary Castle Elementary School",0,0,0,0,0,N/A
2541677,"March 7, 2023",Alabama,Rogersville,"201 Cedar St","Lauderdale County High School",0,0,0,0,0,N/A
2546317,"March 6, 2023",Michigan,Saginaw,"3675 Southfield Dr","Atkins Middle School",0,0,0,0,1,N/A
2540364,"March 6, 2023",Virginia,Alexandria,"3801 W Braddock Rd","Alexandria City High School",0,0,0,0,1,N/A
2540982,"March 6, 2023",Iowa,Shenandoah,"601 Dr Creighton Cir","Shenandoah Elementary School",0,0,0,0,1,N/A
2543457,"March 6, 2023",Illinois,"Elmwood Park","8201 W Fullerton Ave","Elmwood Park High School",0,0,0,0,1,N/A
2540056,"March 6, 2023",Michigan,Roseville,"16250 Martin Rd","Roseville Middle School",0,1,0,0,1,N/A
2540730,"March 6, 2023",Minnesota,"Minneapolis (Coon Rapids)","11600 Raven St NW","Coon Rapids Middle School",0,0,0,0,1,N/A
2938662,"March 6, 2023",Maryland,Baltimore,"5915 Glennor Rd","Leith Walk Elementary/Middle School",0,0,0,0,1,N/A
2540590,"March 6, 2023",Ohio,Columbus,"284 N 22nd St","Champion Middle School",0,0,0,0,1,N/A
2540549,"March 6, 2023",Kentucky,Owensboro,"1300 Booth Ave","Owensboro Middle School",0,0,0,0,1,N/A
2541039,"March 5, 2023",Georgia,Atlanta,"688 Beckwith St SW","Clark Atlanta University",0,0,0,0,0,N/A
2538466,"March 3, 2023",Ohio,Cleveland,"15210 St Clair Ave","Collinwood High School",0,0,0,0,1,N/A
2538905,"March 3, 2023",Oklahoma,"Oklahoma City","715 N Walker Ave","Emerson North Alternative High School",0,0,0,0,1,N/A
2538842,"March 3, 2023",Florida,Clearwater,"3000 FL-580","Countryside High School",0,0,0,0,1,N/A
2538840,"March 3, 2023",Florida,"Saint Petersburg","850 34th St S","Gibbs High School",0,0,0,0,1,N/A
2538091,"March 3, 2023","South Carolina",Orangeburg,"300 College Ave","Hugine Suites",0,1,0,0,0,N/A
2538699,"March 3, 2023",Arizona,Phoenix,"3625 W Cactus Rd","Moon Valley High School",0,0,0,0,1,N/A
2539158,"March 3, 2023",California,Azusa,"240 N Cerritos Ave","Azusa High School",0,0,0,0,2,N/A
2542912,"March 3, 2023","New Mexico","Los Lunas","1776 Emilio Lopez Rd","Los Lunas High School",0,0,0,0,0,N/A
2537614,"March 2, 2023",Alabama,"Bay Minette","1 Tiger Dr","Baldwin County High School",0,0,0,0,1,N/A
2537466,"March 2, 2023","North Carolina","Kill Devil Hills","100 Veterans Dr","First Flight High School",0,0,0,0,1,N/A
2537460,"March 2, 2023",Mississippi,Kiln,"7084 Stennis Airport Rd","Hancock High School",0,0,0,0,1,N/A
2539312,"March 2, 2023","South Carolina","North Charleston","2670 Bonds Ave","Daniel Jenkins Academy",0,0,0,0,1,N/A
2537311,"March 2, 2023",Georgia,Lagrange,"1920 Hamilton Rd","Troup County High School",0,0,0,0,1,N/A
2536807,"March 1, 2023",Arkansas,Jonesboro,"4208 Chieftan Ln","Nettleton Junior High",0,0,0,0,1,N/A
2537436,"March 1, 2023",Indiana,"Terre Haute","310 S 18th St","Davis Park Elementary",0,0,0,0,2,N/A
2537458,"March 1, 2023",Oregon,Salem,"1910 Church St SE","South Salem High School",0,0,0,0,1,N/A
2537394,"March 1, 2023",Georgia,"Warner Robins","401 S Davis Dr","Warner Robins High School",0,0,0,0,0,N/A
2537958,"March 1, 2023",California,"Santa Rosa","6975 Montecito Blvd","Maria Carrillo High School",0,0,0,0,1,N/A
2536964,"March 1, 2023",Tennessee,"Cedar Hill","7025 US-41","Jo Byrns High School",0,0,0,0,0,N/A
2535934,"February 28, 2023",Ohio,"Rocky River","3850 Linden Rd","Lutheran High School West",0,0,0,0,0,N/A
2538355,"February 28, 2023",Kentucky,Radcliff,"100 Trojan Way","North Middle School",0,0,0,0,1,N/A
2535790,"February 28, 2023",Florida,Tallahassee,"550 E Tennessee St","Leon High School",0,0,0,0,1,N/A
2537463,"February 28, 2023","North Carolina",Greensboro,"1200 Lincoln St","James B. Dudley High School",0,0,0,0,0,N/A
2536386,"February 28, 2023",Texas,Pearland,"2201 N Galveston Ave","Leon Sablatura Middle School",0,0,0,0,1,N/A
2557186,"February 28, 2023",Colorado,Denver,"3955 Steele St","Bruce Randolph School",0,0,0,0,1,N/A
2536296,"February 28, 2023",Georgia,Ringgold,"340 Evitt Ln","Ringgold Primary School",0,0,0,0,1,N/A
2536087,"February 28, 2023","New York","Rochester (Brighton)","1000 E Henrietta Rd","Monroe Community College",0,0,0,0,1,N/A
2540360,"February 27, 2023","North Carolina",Lillington,"900 S 11th St","STAR Academy of Lillington",0,0,0,0,1,N/A
2536221,"February 27, 2023",Utah,"Cedar City","166 W 1925 N","Canyon View High School",0,0,0,0,1,N/A
2535740,"February 27, 2023",Florida,Hollywood,"6501 Hollywood Blvd","McArthur High School",0,0,0,0,1,N/A
2535733,"February 27, 2023",Florida,Jacksonville,"10600 Hornets Nest Rd","Mandarin Oaks Elementary School",0,0,0,0,0,N/A
2534845,"February 27, 2023",Nevada,Fernley,"1100 Jasmine Ln","Silverland Middle School",0,0,0,0,1,N/A
2536597,"February 27, 2023",Alabama,Monroeville,"297 S Mt Pleasant Ave","Monroeville Elementary School",0,0,0,0,0,N/A
2538050,"February 27, 2023",Mississippi,Heidelberg,"4035 Co Rd 8","New William J. Berry Elementary School",0,0,0,0,0,N/A
2533264,"February 24, 2023",Nebraska,Lincoln,"1930 S 20th St","Prescott Elementary School",0,0,0,0,1,N/A
2533130,"February 24, 2023",Colorado,"Colorado Springs","7005 N Carefree Cir","Sand Creek High School",0,0,0,0,1,N/A
2533040,"February 24, 2023",Texas,Nederland,"2101 N 18th St","Nederland High School",0,0,0,0,1,N/A
2532996,"February 24, 2023",Florida,"Daytona Beach","580 McLeod Ave","Bethune-Cookman Univ - Moorehead Dorm",0,0,0,0,1,N/A
2532968,"February 24, 2023",Georgia,Grovetown,"2010 Warrior Way","Grovetown High School",0,0,0,0,1,N/A
2534185,"February 24, 2023",California,Watsonville,"500 Harkins Slough Rd","Pajaro Valley High School",0,0,0,0,1,N/A
2533257,"February 23, 2023","North Carolina",Durham,"6806 Garrett Rd","Jordan High School",0,0,0,0,1,N/A
2533150,"February 23, 2023",Florida,Greenacres,"4701 10th Ave N","John I. Leonard High School",0,0,0,0,1,N/A
2533085,"February 23, 2023","South Carolina",Blythewood,"180 S-40-1694","Westwood High School",0,0,0,0,1,N/A
2533072,"February 23, 2023","North Carolina",Raleigh,"2201 Spring Forest Rd","Millbrook Magnet High School",0,0,0,0,1,N/A
2532760,"February 23, 2023",Nevada,"Las Vegas","4250 E Karen Ave","Jerome Mack Middle School",0,0,0,0,1,N/A
2532198,"February 23, 2023",Maryland,Lanham,"9880 Good Luck Rd","DuVal High School",0,0,0,0,0,N/A
2533361,"February 23, 2023",Ohio,Columbus,"3223 Allegheny Ave","Africentric Early College K-12",0,0,0,0,1,N/A
2533356,"February 23, 2023",Ohio,Reynoldsburg,"6699 E Livingston Ave","Reynoldsburg High School",0,0,0,0,1,N/A
2531624,"February 22, 2023",Virginia,"Glen Allen","2204 Mountain Road","Academy at Virginia Randolph",0,0,0,0,1,N/A
2531636,"February 22, 2023",Virginia,"Newport News","13450 Woodside Ln","Woodside High School",0,0,0,0,1,N/A
2532021,"February 22, 2023",Ohio,Reynoldsburg,"6699 E Livingston Ave","Reynoldsburg High School",0,0,0,0,1,N/A
2533216,"February 22, 2023",Florida,"Belle Glade","1100 SW Ave G","Glade View Elementary",0,0,0,0,1,N/A
2531012,"February 21, 2023",Nevada,"Las Vegas","9501 Echelon Point Dr","Edmundo Escobedo Sr Middle School",0,0,0,0,1,N/A
2531008,"February 21, 2023",Nevada,"North Las Vegas","5302 N Goldfield St","Mojave High School",0,0,0,0,1,N/A
2530996,"February 21, 2023",Nevada,"Las Vegas","1139 N Linn Ln","Eldorado High School",0,0,0,0,2,N/A
2531435,"February 21, 2023",Ohio,Columbus,"840 W State St","Central High School",0,0,0,0,1,N/A
2532037,"February 21, 2023",Pennsylvania,"Coal Township","2000 W State St","Shamokin Area Middle/High School",0,0,0,0,0,N/A
2531943,"February 21, 2023",Kentucky,Stearns,"120 Raider Way Rd","McCreary County Board of Education",0,0,0,0,1,N/A
2530457,"February 20, 2023","North Carolina",Elkin,"334 Elk Spur St","Elkin High School",0,0,0,0,0,N/A
2530243,"February 20, 2023",Texas,Midland,"Wadley Ave and Godfrey St","Legacy Freshman High Schoolbus",0,0,0,0,1,N/A
2528420,"February 18, 2023",Texas,Abilene,"2800 N 6th St","Abilene High School",0,0,0,0,1,N/A
2527875,"February 17, 2023",Texas,Arlington,"818 W Park Row Dr","Arlington High School",0,0,0,0,2,N/A
2527806,"February 17, 2023",Missouri,"Saint Louis","13201 Clayton Rd","Principia Lower School",0,0,0,0,0,N/A
2528381,"February 17, 2023",Georgia,Macon,"6250 Skipper Rd","Rutland High School",0,0,0,0,0,N/A
2529696,"February 17, 2023",Nevada,"Las Vegas","333 S Pavilion Center Dr","Palo Verde High School",0,0,0,0,1,N/A
2527524,"February 17, 2023",Indiana,"Fort Wayne","475 E State Blvd","North Side High School",0,0,0,0,0,N/A
2527792,"February 17, 2023",Virginia,"Max Meadows","1 Pioneer Trail","Fort Chiswell High School",0,0,0,0,1,N/A
2527592,"February 17, 2023","North Carolina",Erwin,"405 Denim Dr","Erwin Elementary School",0,0,0,0,0,N/A
2527121,"February 16, 2023",Virginia,Norfolk,"7901 Nancy Dr","Little Creek Elementary School",0,0,0,0,0,N/A
2529867,"February 16, 2023",Texas,Benavides,"1025 Eagle Dr","Benavides High School",0,0,0,0,1,N/A
2527944,"February 16, 2023",Alabama,Wetumpka,"184 Rodney Ln","Redland Middle School",0,0,0,0,1,N/A
2528026,"February 16, 2023",Ohio,Columbus,"417 S Weyant Ave","Eastmoor Academy",0,0,0,0,0,N/A
2528617,"February 16, 2023","North Carolina",Fayetteville,"2517 Ramsey St","Luther Nick Jeralds Middle School",0,0,0,0,1,N/A
2526954,"February 15, 2023",Colorado,Denver,"1600 City Park Esplanade","Denver East High School",0,0,0,0,1,N/A
2528206,"February 15, 2023",Ohio,Cleveland,"15210 St Clair Ave","Collinwood High School",0,0,0,0,0,N/A
2526048,"February 15, 2023",Maryland,"Fort George G Meade (Fort Meade)","1100 Clark Rd","Meade High School",0,0,0,0,1,N/A
2527475,"February 15, 2023",Texas,Houston,"12525 Ella Blvd","Davis High School",0,0,0,0,0,N/A
2526799,"February 15, 2023","North Carolina",Clayton,"1892 Polenta Rd","Cleveland High School",0,0,0,0,1,N/A
2526755,"February 15, 2023",Alabama,Decatur,"1625 Danville Rd SW","Austin Junior High School",0,0,0,0,0,N/A
2526751,"February 15, 2023",Alabama,Beauregard,N/A,"Beauregard school",0,0,0,0,0,N/A
2526733,"February 15, 2023",Mississippi,Clinton,"401 Arrow Dr","Clinton High School",0,0,0,0,0,N/A
